repo_full,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,observed,none,100,0.4138333333333334,100,0.14375,100,0.0666666666666666,100,0.69,100,1.072463768115942,69,0.1277777777777776,100,2.15,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,0.4,100,0.8,100,0.04545454545454539,100,0.8,100,0.0,80,0.4,100,1.8,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,0.5733333333333329,100,0.77,100,0.04761904761904749,100,0.95,100,0.1789473684210526,95,0.5133333333333333,100,2.54,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,0.6781666666666665,100,0.64,100,0.0526315789473684,100,0.96,100,0.4375,96,0.5120000000000001,100,3.56,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,0.6892380952380948,100,0.34375,100,0.0666666666666666,100,0.97,100,0.6185567010309279,97,0.3055555555555552,100,3.75,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,0.015,100,0.03,100,0.04545454545454539,100,0.03,100,0.0,3,0.015,100,1.03,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,0.075,100,0.075,100,0.04761904761904749,100,0.15,100,0.6,15,0.049999999999999906,100,1.15,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,0.1216666666666666,100,0.0625,100,0.0526315789473684,100,0.24,100,1.0833333333333333,24,0.05,100,1.25,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,0.22,100,0.0575,100,0.0666666666666666,100,0.43,100,1.813953488372093,43,0.051111111111111,100,1.46,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.165,100,0.33,100,0.04545454545454539,100,0.33,100,0.0,33,0.165,100,1.33,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,0.095,100,0.296875,64,0.0500901038675806,100,0.19,100,0.0,19,0.095,100,1.19,100,0.4147222222222224,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,0.14,100,0.28,100,0.04545454545454539,100,0.28,100,0.0,28,0.14,100,1.28,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.3066666666666668,100,0.35,100,0.04761904761904749,100,0.57,100,0.3859649122807017,57,0.2333333333333333,100,1.7,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,0.135,100,0.2578125,64,0.0553149252278508,100,0.27,100,0.5185185185185185,27,0.1,100,1.27,100,0.4547222222222226,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,0.2633333333333333,100,0.29,100,0.04761904761904749,100,0.5,100,0.38,50,0.19333333333333327,100,1.58,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.44749999999999995,100,0.29,100,0.0526315789473684,100,0.78,100,1.051282051282051,78,0.2319999999999998,100,2.16,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,0.19333333333333327,100,0.2191780821917808,73,0.060735206228240204,100,0.37,100,0.7027027027027027,37,0.10999999999999992,100,1.42,100,0.4813888888888893,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,0.3741666666666666,100,0.2225,100,0.0526315789473684,100,0.68,100,0.9411764705882352,68,0.1779999999999998,100,1.89,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,0.6329999999999997,100,0.2725,100,0.0666666666666666,100,0.95,100,1.5894736842105264,95,0.2422222222222219,100,3.18,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,0.17,100,0.1631587301587301,75,0.0710073260073259,100,0.32,100,1.0625,32,0.0842182539682539,100,1.38,100,0.5425000000000003,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,0.3946666666666666,100,0.125,100,0.0666666666666666,100,0.7,100,1.6714285714285717,70,0.1111111111111109,100,2.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.01,100,0.02,100,0.04545454545454539,100,0.02,100,0.0,2,0.01,100,1.02,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.025,100,0.025,100,0.04761904761904749,100,0.05,100,0.4,5,0.0166666666666666,100,1.05,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.03,100,0.015,100,0.0526315789473684,100,0.06,100,2.0,6,0.012,100,1.06,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,0.04,100,0.01,100,0.0666666666666666,100,0.08,100,3.25,8,0.0088888888888888,100,1.08,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,high,"{""rerun_rate"": 0.2}",1,observed,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,high,"{""rerun_rate"": 0.2}",4,observed,none,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,high,"{""rerun_rate"": 0.2}",8,observed,none,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,low,"{""rerun_rate"": 0.05}",1,observed,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,low,"{""rerun_rate"": 0.05}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,low,"{""rerun_rate"": 0.05}",4,observed,none,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,low,"{""rerun_rate"": 0.05}",8,observed,none,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,low_volume,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,none,100,0.0,100,0.0,100,0.04545454545454539,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,low_volume,none,100,0.005,100,0.005,100,0.04761904761904749,100,0.01,100,1.0,1,0.0033333333333333006,100,1.01,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,controlled,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.0,100,0.0,100,0.04761904761904749,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,100,0.025,100,0.0125,100,0.0526315789473684,100,0.05,100,1.2,5,0.01,100,1.05,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,controlled,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,none,100,0.0,100,0.0,100,0.0526315789473684,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,low_volume,none,100,0.065,100,0.01625,100,0.0666666666666666,100,0.13,100,3.769230769230769,13,0.0144444444444444,100,1.13,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,controlled,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,none,100,0.0,100,0.0,100,0.0666666666666666,100,0.0,100,,0,0.0,100,1.0,100,0.3611111111111112,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,65,0.325,100,0.0,100,0.65,100,1.0,65,0.325,100,0.65,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,high,"{""failure_rate"": 0.2}",4,observed,none,100,1.0,76,0.3825,100,0.0,100,0.76,100,1.4078947368421053,76,0.3825,100,1.53,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,high,"{""failure_rate"": 0.2}",8,observed,none,100,1.0,61,0.14,100,0.0,100,0.61,100,2.0163934426229506,61,0.14,100,1.12,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,low,"{""failure_rate"": 0.05}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,low,"{""failure_rate"": 0.05}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,low,"{""failure_rate"": 0.05}",4,observed,none,100,1.0,1,0.0025,100,0.0,100,0.01,100,2.0,1,0.0025,100,0.01,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,low,"{""failure_rate"": 0.05}",8,observed,none,100,1.0,2,0.0025,100,0.0,100,0.02,100,4.0,2,0.0025,100,0.02,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",1,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,100,0.0,100,,0,,0,0.0,100,0.5419444444444445,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,10,0.05,100,0.0,100,0.1,100,1.0,10,0.05,100,0.1,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,controlled,100,,0,0.0,49,0.0,100,0.0,100,,0,0.0,49,0.0,100,0.5402777777777779,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,none,100,1.0,6,0.03,100,0.0,100,0.06,100,1.0,6,0.03,100,0.06,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",4,low_volume,none,100,1.0,20,0.055,100,0.0,100,0.2,100,2.15,20,0.055,100,0.22,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,controlled,100,1.0,2,0.0086580086580086,77,0.0,100,0.02,100,2.0,2,0.0086580086580086,77,0.02,100,0.541388888888889,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,none,100,1.0,15,0.0375,100,0.0,100,0.15,100,2.0,15,0.0375,100,0.15,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",8,low_volume,none,100,1.0,21,0.03375,100,0.0,100,0.21,100,3.4285714285714284,21,0.03375,100,0.27,100,0.3888888888888885,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,controlled,100,1.0,4,0.0196078431372549,85,0.0,100,0.04,100,1.25,4,0.0196078431372549,85,0.04,100,0.5783333333333338,100
docker/cli,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,none,100,1.0,10,0.01375,100,0.0,100,0.1,100,2.5,10,0.01375,100,0.11,100,0.3888888888888885,100
