repo_full,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,merged_pr_count,pr_cycle_hours_median,qualified_review_latency_hours_median,reviewed_pr_n,churn_median,changed_files_median,commits_median,created_pr_count,workflow_count,workflow_concentration_hhi,release_count,split,external_calibration,external_evaluation_eligible,workflow_adjusted_latency_log,latency_log_raw,latency_log,low_outcome_support,low_latency_support,missing_core_metric_count
tektoncd/pipeline,2026-06-15,1033,954,87,0.0911949685534591,922,4.441666666666666,54.553333333333335,0.5666666666666667,0.6166666666666667,946,84,0.0887949260042283,87,9,0.1071428571428571,22,46.46972222222222,25.825277777777774,21,11.0,2.0,1.0,42,7.0,0.253235672001117,,holdout,False,False,0.5280402759154453,1.694085386494385,0.5280402759154453,False,False,0
tektoncd/pipeline,2026-06-22,736,649,91,0.1402157164869029,631,4.666666666666667,45.41666666666666,0.1666666666666666,0.6166666666666667,631,85,0.1347068145800317,105,5,0.0588235294117647,18,15.115,12.60361111111111,17,9.0,1.5,1.0,31,7.0,0.2253034912570888,,holdout,False,False,0.1786060172054345,1.7346010553881064,0.1786060172054345,False,False,0
tektoncd/pipeline,2026-06-29,723,659,57,0.08649468892261,646,2.925,25.78333333333333,0.3333333333333333,0.6,660,60,0.0909090909090909,63,7,0.1166666666666666,28,17.91222222222222,17.5525,25,10.0,1.0,1.0,28,7.0,0.2302971520615844,,holdout,False,False,0.2948470749434243,1.3673663512343717,0.2948470749434243,False,False,0
tektoncd/pipeline,2026-07-06,879,714,63,0.088235294117647,714,1.2833333333333334,13.285000000000023,0.1833333333333333,0.6166666666666667,746,132,0.1769436997319035,133,5,0.0378787878787878,23,15.789166666666668,9.189722222222224,22,25.0,2.0,1.0,30,7.0,0.2254669374263079,,holdout,False,False,0.0973317044035061,0.8256363636060243,0.0973317044035061,False,False,0
tektoncd/pipeline,2026-07-13,391,360,33,0.0916666666666666,360,0.75,10.79166666666668,0.05,0.6166666666666667,378,13,0.0343915343915343,13,4,0.3076923076923077,5,26.08,15.112777777777778,5,6.0,3.0,1.0,17,7.0,0.2323702749197087,,holdout,False,False,0.0044494487665417,0.5596157879354227,0.0044494487665417,False,False,0
tektoncd/pipeline,2026-07-20,431,347,29,0.0835734870317002,342,0.75,11.368333333333345,0.0666666666666666,0.6166666666666667,397,34,0.0856423173803526,34,10,0.2941176470588235,14,86.01819444444445,6.897777777777778,14,29.5,3.0,1.0,22,7.0,0.2975920672261669,,holdout,False,False,0.0344609512479815,0.5596157879354227,0.0344609512479815,False,False,0
tektoncd/pipeline,2026-07-27,1094,865,119,0.1375722543352601,828,0.7666666666666667,30.46500000000004,0.0666666666666666,0.6166666666666667,1029,52,0.0505344995140913,65,21,0.4038461538461538,58,24.449166666666667,18.486944444444447,58,46.0,3.0,1.0,46,7.0,0.230171886540846,,holdout,False,False,0.0313545371541464,0.5690945318899665,0.0313545371541464,False,False,0
tektoncd/pipeline,2026-08-03,649,588,54,0.0918367346938775,573,0.8333333333333334,34.23333333333336,0.1333333333333333,0.6333333333333333,626,22,0.0351437699680511,23,7,0.3181818181818182,17,41.86666666666667,39.76888888888889,17,753.0,34.0,1.0,39,7.0,0.2884584794433061,,holdout,False,False,0.0385842505995928,0.6061358035703155,0.0385842505995928,False,False,0
pytest-dev/pytest,2025-06-23,26,16,2,0.125,16,14.166666666666666,17.433333333333334,0.05,13.875,26,0,0.0,0,0,,10,9.2825,4.6802777777777775,7,7.0,2.0,1.0,10,1.0,1.0,,external,True,False,-0.001098297749063,2.719100037288795,-0.001098297749063,False,False,0
pytest-dev/pytest,2025-06-30,23,11,1,0.0909090909090909,11,14.116666666666667,19.33333333333333,0.0833333333333333,13.633333333333333,23,0,0.0,0,0,,4,6.448472222222222,9.381388888888887,3,17.0,2.0,1.0,6,1.0,1.0,,external,True,False,-0.004400447144822,2.715797887893036,-0.004400447144822,False,False,0
pytest-dev/pytest,2025-07-07,7,7,1,0.1428571428571428,7,13.916666666666666,29.950000000000006,0.05,13.85,7,0,0.0,0,0,,5,10.085555555555556,9.961666666666666,5,124.0,1.0,1.0,4,1.0,1.0,,external,True,False,-0.0177191789851032,2.7024791560527546,-0.0177191789851032,False,False,0
pytest-dev/pytest,2025-07-14,16,9,0,0.0,9,15.45,23.98333333333333,0.0666666666666666,14.733333333333333,16,0,0.0,0,0,,3,0.3505555555555555,0.1973611111111111,2,2.0,1.0,1.0,6,1.0,1.0,,external,True,False,0.0801271421735232,2.800325477211381,0.0801271421735232,False,False,0
pytest-dev/pytest,2025-07-21,20,16,9,0.5625,16,14.9,23.28333333333333,0.0666666666666666,14.791666666666666,18,1,0.0555555555555555,2,1,1.0,4,122.76513888888888,109.11472222222224,3,5.0,1.0,1.5,6,1.0,1.0,,external,True,False,0.0461207741883282,2.766319109226186,0.0461207741883282,False,False,0
pytest-dev/pytest,2025-07-28,7,7,0,0.0,7,15.45,24.56333333333334,0.05,15.4,7,0,0.0,0,0,,5,4.427777777777778,2.678333333333333,5,10.0,1.0,1.0,5,1.0,1.0,,external,True,False,0.0801271421735232,2.800325477211381,0.0801271421735232,False,False,0
pytest-dev/pytest,2025-08-04,10,7,0,0.0,7,16.333333333333332,36.440000000000005,0.0666666666666666,15.816666666666666,10,0,0.0,0,0,,4,4.924305555555556,3.0797222222222222,4,3.0,1.0,1.0,5,1.0,1.0,,external,True,False,0.1324330948754597,2.852631429913317,0.1324330948754597,False,False,0
pytest-dev/pytest,2025-08-11,8,7,1,0.1428571428571428,7,13.516666666666667,28.533333333333346,0.0666666666666666,13.483333333333333,8,0,0.0,0,0,,4,0.5498611111111111,0.5468055555555555,4,3.0,1.0,1.0,5,1.0,1.0,,external,True,False,-0.0449009204074557,2.675297414630402,-0.0449009204074557,False,False,0
pytest-dev/pytest,2025-08-18,14,10,1,0.1,10,14.933333333333334,25.336666666666652,0.0583333333333333,15.133333333333333,13,1,0.0769230769230769,1,1,1.0,6,3.2172222222222224,0.2643055555555555,6,18.0,1.0,1.0,6,1.0,1.0,,external,True,False,0.0482150157914427,2.7684133508293005,0.0482150157914427,False,False,0
