repo_full,detector_family,detector_variant,metric,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,high,"{""latency_log"": 0.5}",8,observed,none,100,1.0,100,0.6375,100,0.0,100,1.0,100,0.62,100,0.6375,100,5.1,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,low,"{""latency_log"": 0.1}",1,observed,none,100,0.12,100,0.18,100,0.049999999999999906,100,0.18,100,0.0,18,0.12,100,1.23,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,low,"{""latency_log"": 0.1}",2,observed,none,100,0.4083333333333334,100,0.325,100,0.0459999999999999,100,0.65,100,0.6923076923076923,65,0.2408333333333333,100,1.57,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,low,"{""latency_log"": 0.1}",4,observed,none,100,0.7549999999999999,100,0.4275,100,0.0388888888888888,100,1.0,100,1.21,100,0.3569999999999999,100,2.41,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,low,"{""latency_log"": 0.1}",8,observed,none,100,1.0,100,0.19,100,0.0,100,1.0,100,1.14,100,0.19,100,1.52,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",1,low_volume,none,100,0.1989795918367347,98,0.29,100,0.048095238095238,100,0.29,100,0.0,29,0.195,100,1.3,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",1,observed,controlled,100,0.0,70,,0,0.0395313774632659,100,0.0,100,,0,0.0,70,0.7,100,0.5444444444444442,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",1,observed,none,100,0.185,100,0.27,100,0.048095238095238,100,0.27,100,0.0,27,0.185,100,1.28,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",2,low_volume,none,100,0.5493197278911562,98,0.58,100,0.0474999999999999,100,0.89,100,0.6966292134831461,89,0.4124999999999998,100,2.11,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",2,observed,controlled,100,0.0902777777777777,72,0.217391304347826,46,0.039361025111799,100,0.1,100,0.0,10,0.0764705882352941,85,0.79,100,0.5369444444444442,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",2,observed,none,100,0.5916666666666665,100,0.645,100,0.0444999999999999,100,0.91,100,0.5824175824175825,91,0.4841666666666668,100,2.18,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",4,low_volume,none,100,0.8515463917525771,97,0.72,100,0.0349999999999999,100,0.97,100,0.8865979381443299,97,0.6120000000000002,100,3.51,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",4,observed,controlled,100,0.4952380952380953,70,0.4481981981981983,74,0.0326944444444444,100,0.44,100,0.6363636363636364,44,0.3033707865168539,89,1.38,100,0.5502777777777782,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",4,observed,none,100,0.8194999999999995,100,0.785,100,0.0438888888888888,100,1.0,100,0.76,100,0.6495000000000001,100,3.93,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",8,low_volume,none,100,1.0,90,0.4725,100,0.0,100,0.9,100,0.9333333333333331,90,0.4725,100,3.78,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",8,observed,controlled,100,1.0,47,0.46103896103896097,77,0.0,100,0.47,100,0.7021276595744681,47,0.46103896103896097,77,1.12,100,0.5883333333333336,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log,medium,"{""latency_log"": 0.25}",8,observed,none,100,1.0,100,0.51625,100,0.0,100,1.0,100,0.94,100,0.51625,100,4.13,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",1,observed,none,100,0.18,100,0.24,100,0.046190476190476094,100,0.24,100,0.0,24,0.18,100,1.21,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",2,observed,none,100,0.6249999999999997,100,0.67,100,0.0449999999999999,100,1.0,100,0.66,100,0.4866666666666666,100,2.24,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",4,observed,none,100,0.8359999999999995,100,0.785,100,0.0394444444444443,100,1.0,100,0.73,100,0.665,100,3.85,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5}",8,observed,none,100,1.0,100,0.665,100,0.0,100,1.0,100,0.6,100,0.665,100,5.32,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",1,observed,none,100,0.11,100,0.13,100,0.0504761904761904,100,0.13,100,0.0,13,0.11,100,1.19,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",2,observed,none,100,0.4200000000000001,100,0.325,100,0.0434999999999999,100,0.65,100,0.7076923076923077,65,0.2458333333333333,100,1.52,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",4,observed,none,100,0.7266666666666667,100,0.4275,100,0.0422222222222221,100,1.0,100,1.03,100,0.3539999999999997,100,2.47,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1}",8,observed,none,100,1.0,100,0.225,100,0.0,100,1.0,100,0.9,100,0.225,100,1.8,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",1,low_volume,none,100,0.2171717171717171,99,0.34,100,0.0466666666666666,100,0.34,100,0.0,34,0.215,100,1.32,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",1,observed,controlled,100,0.0,72,,0,0.0408579905646468,100,0.0,100,,0,0.0,72,0.72,100,0.5419444444444445,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",1,observed,none,100,0.21,100,0.33,100,0.0447619047619046,100,0.33,100,0.0,33,0.21,100,1.27,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",2,low_volume,none,100,0.5952380952380952,98,0.665,100,0.0474999999999999,100,0.95,100,0.6,95,0.4725000000000002,100,2.28,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",2,observed,controlled,100,0.1111111111111111,72,0.24,50,0.0391763845889232,100,0.12,100,0.0,12,0.0941176470588235,85,0.8,100,0.5408333333333334,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",2,observed,none,100,0.5783333333333333,100,0.64,100,0.0449999999999999,100,0.9,100,0.5777777777777777,90,0.4700000000000002,100,2.18,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",4,low_volume,none,100,0.8147368421052628,95,0.7325,100,0.0416666666666666,100,0.95,100,0.8421052631578947,95,0.6085000000000002,100,3.68,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",4,observed,controlled,100,0.2584541062801933,69,0.4384057971014492,46,0.0368709150326797,100,0.26,100,0.46153846153846156,26,0.1973684210526316,76,0.93,100,0.559166666666667,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",4,observed,none,100,0.8389999999999993,100,0.775,100,0.0399999999999999,100,1.0,100,0.76,100,0.648,100,3.82,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,low_volume,none,100,1.0,81,0.4375,100,0.0,100,0.81,100,0.9876543209876543,81,0.4375,100,3.5,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,observed,controlled,100,1.0,39,0.4669354838709677,62,0.0,100,0.39,100,0.6410256410256411,39,0.4669354838709677,62,0.6,100,0.6083333333333336,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25}",8,observed,none,100,1.0,100,0.485,100,0.0,100,1.0,100,1.0,100,0.485,100,3.88,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,0.195,100,0.29,100,0.0504761904761904,100,0.29,100,0.0,29,0.195,100,1.35,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,0.603333333333333,100,0.68,100,0.0489999999999999,100,1.0,100,0.64,100,0.4816666666666666,100,2.34,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,0.8254999999999996,100,0.8125,100,0.0416666666666666,100,1.0,100,0.74,100,0.6869999999999998,100,4.0,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.7,100,0.0,100,1.0,100,0.62,100,0.7,100,5.6,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,0.16,100,0.22,100,0.0485714285714284,100,0.22,100,0.0,22,0.16,100,1.24,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,0.4494949494949495,99,0.345,100,0.0434999999999999,100,0.69,100,0.6231884057971014,69,0.2599999999999999,100,1.56,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,0.7621666666666664,100,0.435,100,0.0383333333333332,100,1.0,100,1.09,100,0.3639999999999997,100,2.43,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,99,0.2,100,0.0,100,0.99,100,1.0303030303030305,99,0.2,100,1.6,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.245,100,0.38,100,0.046190476190476094,100,0.38,100,0.0,38,0.245,100,1.35,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,68,,0,0.037954328222517,100,0.0,100,,0,0.0,68,0.68,100,0.5405555555555555,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,0.255,100,0.37,100,0.0466666666666666,100,0.37,100,0.0,37,0.255,100,1.35,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.6323024054982816,97,0.66,100,0.0404999999999999,100,0.91,100,0.5494505494505495,91,0.5025000000000001,100,2.13,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,0.0704225352112676,71,0.4705882352941176,17,0.0405374957000343,100,0.08,100,0.0,8,0.0675675675675675,74,0.77,100,0.5541666666666668,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,0.6099999999999999,100,0.645,100,0.0454999999999999,100,0.96,100,0.65625,96,0.4774999999999998,100,2.2,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.8301020408163262,98,0.7725,100,0.0405555555555554,100,0.98,100,0.7857142857142857,98,0.6470000000000001,100,3.82,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,0.2072368421052631,76,0.4444444444444443,42,0.0408325163398692,100,0.21,100,0.238095238095238,21,0.1778455284552845,82,0.95,100,0.5555555555555558,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,0.8479999999999995,100,0.765,100,0.0372222222222221,100,1.0,100,0.85,100,0.649,100,3.73,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,97,0.55125,100,0.0,100,0.97,100,0.9381443298969072,97,0.55125,100,4.41,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,21,0.4473684210526316,38,0.0,100,0.21,100,0.4285714285714285,21,0.4473684210526316,38,0.27,100,0.6205555555555557,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.5175,100,0.0,100,1.0,100,0.96,100,0.5175,100,4.14,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,0.185,100,0.26,100,0.0523809523809523,100,0.26,100,0.0,26,0.185,100,1.36,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,0.6166666666666667,100,0.635,100,0.0454999999999999,100,1.0,100,0.73,100,0.4700000000000001,100,2.18,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,0.8184999999999997,100,0.815,100,0.0433333333333332,100,1.0,100,0.73,100,0.6844999999999999,100,4.04,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.72875,100,0.0,100,1.0,100,0.59,100,0.72875,100,5.83,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,0.16,100,0.21,100,0.0447619047619047,100,0.21,100,0.0,21,0.16,100,1.15,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,0.45833333333333326,100,0.315,100,0.0379999999999999,100,0.63,100,0.6190476190476191,63,0.2558333333333332,100,1.39,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,0.7608333333333331,100,0.4375,100,0.0383333333333332,100,1.0,100,1.13,100,0.3664999999999997,100,2.44,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,100,0.19625,100,0.0,100,1.0,100,1.05,100,0.19625,100,1.57,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.21212121212121207,99,0.32,100,0.048095238095238,100,0.32,100,0.0,32,0.21,100,1.33,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,72,,0,0.040710876455845396,100,0.0,100,,0,0.0,72,0.72,100,0.5394444444444444,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,0.155,100,0.26,100,0.0490476190476189,100,0.26,100,0.0,26,0.155,100,1.29,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.579124579124579,99,0.59,100,0.0414999999999999,100,0.89,100,0.6741573033707865,89,0.4491666666666667,100,2.01,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,0.1397058823529411,68,0.3404255319148936,47,0.0383526831785345,100,0.16,100,0.0,16,0.1266666666666666,75,0.81,100,0.551111111111111,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,0.5833333333333333,100,0.605,100,0.0414999999999999,100,0.87,100,0.6091954022988506,87,0.45416666666666683,100,2.04,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.8307291666666662,96,0.77,100,0.0394444444444443,100,0.96,100,0.7604166666666666,96,0.6485000000000001,100,3.79,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,0.3651960784313726,68,0.519774011299435,59,0.0360457516339869,100,0.36,100,0.3333333333333333,36,0.2869198312236287,79,1.09,100,0.5641666666666668,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,0.8369999999999997,100,0.74,100,0.0383333333333332,100,1.0,100,0.95,100,0.6270000000000003,100,3.65,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,95,0.4825,100,0.0,100,0.95,100,1.0315789473684212,95,0.4825,100,3.86,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,30,0.4583333333333333,52,0.0,100,0.3,100,0.5,30,0.4583333333333333,52,0.4,100,0.6144444444444447,100
tektoncd/pipeline,causal_rolling_mad,union,composite,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.57,100,0.0,100,1.0,100,0.87,100,0.57,100,4.56,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",1,observed,none,100,0.165,100,0.25,100,0.047142857142857,100,0.25,100,0.0,25,0.165,100,1.24,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,0.3516666666666666,100,0.395,100,0.0454999999999999,100,0.51,100,0.4509803921568627,51,0.3025,100,1.7,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",4,observed,none,100,0.5716666666666663,100,0.4125,100,0.0349999999999999,100,0.69,100,0.6086956521739131,69,0.3839999999999998,100,2.28,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,high,"{""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.4,100,0.0,100,1.0,100,0.82,100,0.4,100,3.2,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",1,observed,none,100,0.12,100,0.12,100,0.0419047619047618,100,0.12,100,0.0,12,0.12,100,1.0,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",2,observed,none,100,0.3,100,0.155,100,0.0349999999999999,100,0.3,100,0.4,30,0.155,100,1.01,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",4,observed,none,100,0.4292929292929293,99,0.11,100,0.0316666666666666,100,0.43,100,0.9767441860465116,43,0.1094999999999999,100,1.01,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,low,"{""rerun_rate"": 0.05}",8,observed,none,100,1.0,100,0.13,100,0.0,100,1.0,100,0.92,100,0.13,100,1.04,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,low_volume,none,100,0.101010101010101,99,0.12,100,0.0438095238095237,100,0.12,100,0.0,12,0.1,100,1.04,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,controlled,100,0.0,72,,0,0.0404887586613592,100,0.0,100,,0,0.0,72,0.72,100,0.538611111111111,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,none,100,0.11,100,0.13,100,0.0433333333333332,100,0.13,100,0.0,13,0.11,100,1.04,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,low_volume,none,100,0.2580645161290322,93,0.165,100,0.0349999999999999,100,0.25,100,0.32,25,0.1616666666666666,100,1.03,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,controlled,100,0.1285714285714285,70,0.2,50,0.0364574303405572,100,0.1,100,0.0,10,0.1139240506329113,79,0.72,100,0.5558333333333333,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,0.2266666666666666,100,0.135,100,0.0399999999999999,100,0.25,100,0.32,25,0.125,100,1.07,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,100,0.4556737588652482,94,0.1775,100,0.0294444444444444,100,0.44,100,0.9318181818181818,44,0.175,100,1.24,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,controlled,100,0.282051282051282,78,0.1582278481012658,79,0.0348553921568627,100,0.23,100,0.7391304347826086,23,0.1331521739130435,92,0.81,100,0.5411111111111113,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,none,100,0.385,100,0.1425,100,0.0355555555555555,100,0.4,100,0.7,40,0.139,100,1.21,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,90,0.19375,100,0.0,100,0.9,100,0.8777777777777778,90,0.19375,100,1.55,100,0.3888888888888885,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,52,0.2875555555555555,75,0.0,100,0.52,100,0.8269230769230769,52,0.2875555555555555,75,0.55,100,0.5875000000000004,100
tektoncd/pipeline,causal_rolling_mad,union,composite,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.1925,100,0.0,100,1.0,100,0.98,100,0.1925,100,1.54,100,0.3888888888888885,100
tektoncd/pipeline,mewma,mewma,composite,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100
