repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,strict_incremental_episode_detected_n,strict_incremental_episode_detected_proportion,strict_incremental_episode_detected_ci95_low,strict_incremental_episode_detected_ci95_high,total_operational_episode_detected_n,total_operational_episode_detected_proportion,total_operational_episode_detected_ci95_low,total_operational_episode_detected_ci95_high,incremental_detected_within_0w_post_n,incremental_detected_within_0w_post_proportion,incremental_detected_within_0w_post_ci95_low,incremental_detected_within_0w_post_ci95_high,incremental_detected_within_1w_post_n,incremental_detected_within_1w_post_proportion,incremental_detected_within_1w_post_ci95_low,incremental_detected_within_1w_post_ci95_high,incremental_detected_within_2w_post_n,incremental_detected_within_2w_post_proportion,incremental_detected_within_2w_post_ci95_low,incremental_detected_within_2w_post_ci95_high,incremental_detected_within_4w_post_n,incremental_detected_within_4w_post_proportion,incremental_detected_within_4w_post_ci95_low,incremental_detected_within_4w_post_ci95_high,strict_incremental_detection_delay_weeks_n,strict_incremental_detection_delay_weeks_mean,strict_incremental_detection_delay_weeks_sd,strict_incremental_detection_delay_weeks_ci95_low,strict_incremental_detection_delay_weeks_ci95_high,reference_alarm_burden_n,reference_alarm_burden_mean,reference_alarm_burden_sd,reference_alarm_burden_ci95_low,reference_alarm_burden_ci95_high,incremental_alarm_duration_weeks_n,incremental_alarm_duration_weeks_mean,incremental_alarm_duration_weeks_sd,incremental_alarm_duration_weeks_ci95_low,incremental_alarm_duration_weeks_ci95_high,incremental_spillover_weeks_n,incremental_spillover_weeks_mean,incremental_spillover_weeks_sd,incremental_spillover_weeks_ci95_low,incremental_spillover_weeks_ci95_high,reference_alarm_overlap_fraction_n,reference_alarm_overlap_fraction_mean,reference_alarm_overlap_fraction_sd,reference_alarm_overlap_fraction_ci95_low,reference_alarm_overlap_fraction_ci95_high,incremental_boundary_overlap_n,incremental_boundary_overlap_mean,incremental_boundary_overlap_sd,incremental_boundary_overlap_ci95_low,incremental_boundary_overlap_ci95_high,pair_unevaluable_fraction_n,pair_unevaluable_fraction_mean,pair_unevaluable_fraction_sd,pair_unevaluable_fraction_ci95_low,pair_unevaluable_fraction_ci95_high,injection_relative_precision_n,injection_relative_precision_mean,injection_relative_precision_sd,injection_relative_precision_ci95_low,injection_relative_precision_ci95_high,injection_relative_false_alarm_rate_n,injection_relative_false_alarm_rate_mean,injection_relative_false_alarm_rate_sd,injection_relative_false_alarm_rate_ci95_low,injection_relative_false_alarm_rate_ci95_high
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,100,0.05,0.02154367915436796,0.11175046923191913,100,0.11,0.06254196357064568,0.18631296503080313,100,0.05,0.02154367915436796,0.11175046923191913,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,5,0.4,0.5477225575051662,-0.08009116763553098,0.880091167635531,100,0.3340000000000001,0.006666666666666669,0.33269335734364003,0.3353066426563601,100,0.1,0.4143877070053741,0.01878150186333305,0.18121849813666696,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.045,0.18929694486000914,0.00789848056909176,0.08210151943090824,13,0.2948717948717948,0.43115824925128815,0.06049580751016159,0.529247782233428,100,0.8697826086956522,0.0021739130434782596,0.8693565295685782,0.8702086878227261,100,0.0675,0.20978283624700664,0.026383319638120323,0.10861668036187969,100,0.31416666666666665,0.10140358963577831,0.2942919283077462,0.3340414050255871
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,100,0.07,0.03431926106727268,0.137495147390735,100,0.12,0.06999406437019488,0.19812099426711421,100,0.07,0.03431926106727268,0.137495147390735,100,0.07,0.03431926106727268,0.137495147390735,100,0.07,0.03431926106727268,0.137495147390735,100,0.07,0.03431926106727268,0.137495147390735,7,1.5714285714285714,0.9759000729485332,0.8484849646390514,2.2943721782180915,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.11,0.42390679364333117,0.026915795165721818,0.19308420483427818,100,0.0,0.0,0.0,0.0,100,0.0225,0.09464847243000456,0.00394924028454588,0.04105075971545412,12,0.3541666666666667,0.3829131425630031,0.13751714190938186,0.5708161914239516,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,85,0.1411764705882353,0.3502700038973536,0.06671329123228936,0.21563964994418122,100,0.23666666666666664,0.14827856212727442,0.20760460252178237,0.2657287308115509
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,low,8,observed,none,100,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,9,3.3333333333333335,0.7071067811865475,2.8713653918834408,3.795301274783226,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.1,0.3333333333333333,0.03466786718199821,0.1653321328180018,100,0.0,0.0,0.0,0.0,100,0.024666666666666667,0.0813218515933871,0.008727876638751676,0.040605456694581654,22,0.0818181818181818,0.10577367908922894,0.037618986663040505,0.1260173769733231,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,77,0.11688311688311688,0.3233877407933398,0.04465167559004386,0.18911455817618988,95,0.2385964912280701,0.15114345802850757,0.20820334618418312,0.2689896362719571
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,100,0.02,0.00550196755016235,0.07001179072854388,100,0.06,0.027786123963188192,0.1247681544589592,100,0.02,0.00550196755016235,0.07001179072854388,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,2,0.0,0.0,0.0,0.0,100,0.3353333333333335,0.01142977386651769,0.3330931388203523,0.33757352784631467,100,0.06,0.3120476524086303,-0.001160216018118887,0.12116021601811888,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,13,0.07692307692307693,0.18776690404970267,-0.025146299244273834,0.1789924530904277,100,0.8702173913043477,0.003727100173864461,0.869486893093593,0.8709478895151025,100,0.025,0.10359692675134352,0.0046953754658332625,0.04530462453416674,100,0.3440000000000001,0.06193294951550616,0.33186136494932716,0.356138635050673
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,83,0.3799196787148594,0.18040452579635802,0.3411085321171472,0.41873082531257155,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0,,,,,100,0.902173913043478,0.05072463768115943,0.8922320667450865,0.9121157593418696,81,0.0,0.0,0.0,0.0,83,0.3799196787148594,0.18040452579635802,0.3411085321171472,0.41873082531257155
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,100,0.05,0.02154367915436796,0.11175046923191913,100,0.07,0.03431926106727268,0.137495147390735,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,5,0.0,0.0,0.0,0.0,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.1,0.4380858271151806,0.014136755671680545,0.18586324432831947,100,0.05,0.2190429135575903,0.007068377835840273,0.09293162216415973,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,9,0.2777777777777778,0.26352313834736496,0.10561249102651069,0.44994306452904487,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.0225,0.08772517922869734,0.005306180817443197,0.0396938191825568,100,0.34533333333333344,0.06240953048172606,0.3331012901297097,0.3575653765369572
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,100,0.06,0.027786123963188192,0.1247681544589592,100,0.09,0.04807254000256516,0.1622621285271631,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,6,0.6666666666666666,0.5163977794943223,0.2534699784636255,1.0798633548697079,100,0.3376666666666668,0.021004515574585575,0.33354985726277697,0.3417834760705566,100,0.1,0.41438770700537403,0.018781501863333064,0.18121849813666696,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.02,0.12143918126978108,-0.0038016421600802035,0.0438016421600802,9,0.4259259259259259,0.39185377721294123,0.16991949574481024,0.6819323561070415,100,0.8708695652173912,0.006039086501378576,0.8696859260131689,0.8720532044216136,100,0.04583333333333333,0.15774745405000762,0.014915400474243126,0.07675126619242353,100,0.31249999999999994,0.09095993247235833,0.2946721808317982,0.3303278191682017
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,100,0.02,0.00550196755016235,0.07001179072854388,100,0.03,0.010254524024038925,0.0845193642905276,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,2,0.0,0.0,0.0,0.0,81,0.3271604938271605,0.1601311191138124,0.292288135353031,0.36203285230129,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.0,0.0,0.0,0.0,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,7,0.2857142857142857,0.48795003647426666,-0.07575751768047434,0.6471860891090457,100,0.9049999999999998,0.053397935182685353,0.894534197019313,0.9154658029806866,75,0.04,0.19727878476642874,-0.004647571695514864,0.08464757169551487,80,0.32875,0.16049709611754961,0.2935801693889704,0.36391983061102956
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,100,0.06,0.027786123963188192,0.1247681544589592,100,0.14,0.08526343659939134,0.22137188210963837,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,6,0.5,0.5477225575051661,0.06173872971170924,0.9382612702882908,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.11,0.44710064851103715,0.022369883145386543,0.19763011685461346,100,0.02,0.14070529413628965,-0.0075777308941242585,0.04757773089412426,100,0.06,0.2164917709029303,0.01756839260809602,0.10243160739190398,14,0.3095238095238095,0.41785544701867244,0.09064176281492867,0.5284058562326903,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.08583333333333332,0.23434574733271626,0.039902410863108584,0.13176425580355805,100,0.31066666666666665,0.09739940564488858,0.29157673394870776,0.32975659938462554
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,4,low_volume,none,100,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,11,0.9090909090909091,0.8312094145936334,0.41788656154107073,1.4002952566407474,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.26,0.7603826787755086,0.11096773351319142,0.40903226648680857,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.0225,0.09464847243000456,0.00394924028454588,0.04105075971545412,11,0.6136363636363636,0.17188791273808215,0.512058965034002,0.7152137622387253,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,88,0.11742424242424242,0.31980107453341566,0.05060728840583148,0.18424119644265335,100,0.2573333333333333,0.13951012578450545,0.22998985113170495,0.28467681553496166
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,4,observed,controlled,100,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,100,0.03,0.010254524024038925,0.0845193642905276,3,0.3333333333333333,0.5773502691896258,-0.3199879948466849,0.9866546615133516,73,0.33059360730593607,0.17601148817878778,0.2902171997130926,0.3709700148987795,100,0.03,0.1714466079977653,-0.0036029176947176764,0.06360291769471768,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,7,0.42857142857142855,0.5345224838248487,0.03259890732866355,0.8245439498141935,100,0.918478260869565,0.05816625554451162,0.9070778842712853,0.9298786374678446,67,0.04477611940298507,0.2083729044282493,-0.0051182955862849044,0.09467053439225505,71,0.33990610328638493,0.16927667952809985,0.30053151296593106,0.3792806936068388
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,100,0.08,0.041093461484380624,0.14998107700948735,100,0.08,0.041093461484380624,0.14998107700948735,100,0.08,0.041093461484380624,0.14998107700948735,100,0.08,0.041093461484380624,0.14998107700948735,100,0.08,0.041093461484380624,0.14998107700948735,100,0.08,0.041093461484380624,0.14998107700948735,8,1.25,1.2817398889233114,0.36181589305982587,2.138184106940174,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.17,0.5869799439039247,0.05495404503009664,0.28504595496990337,100,0.02,0.14070529413628968,-0.007577730894124262,0.04757773089412426,100,0.0175,0.08886915816371432,8.196506627262262e-05,0.03491803493372738,8,0.59375,0.18600595228571123,0.46485681968771453,0.7226431803122855,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,88,0.07575757575757575,0.25634862480371406,0.022197923710806575,0.1293172278043449,100,0.26799999999999996,0.1307768380457642,0.24236821074182743,0.2936317892581725
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,8,low_volume,none,100,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,100,0.09,0.04807254000256516,0.1622621285271631,9,3.888888888888889,1.7638342073763937,2.736538381836394,5.041239395941384,100,0.3523333333333335,0.07831775043800758,0.3369833363124644,0.3676833303542026,100,0.25,0.8572330399888264,0.08198541152641164,0.41801458847358836,100,0.0,0.0,0.0,0.0,100,0.013999999999999999,0.06917503296121502,0.0004419426766647423,0.027558057323335255,11,0.5393939393939393,0.2969542358374741,0.3639084250268785,0.7148794537610001,100,0.8739130434782606,0.015449327272145702,0.8708850309743827,0.8769410559821385,81,0.1111111111111111,0.31622776601683794,0.042244996410604266,0.17997722581161796,96,0.25347222222222227,0.14903032908221994,0.22366049526297627,0.28328394918146826
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,8,observed,controlled,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,64,0.4109375,0.19858890984805386,0.3622841111210929,0.45959088887890714,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0,,,,,100,0.9247826086956521,0.0616751386404441,0.9126945036479736,0.9368707137433306,63,0.0,0.0,0.0,0.0,64,0.3953125,0.19068864226597668,0.34859464111223043,0.4420303588877696
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,8,observed,none,100,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,14,3.357142857142857,1.3363062095621219,2.6571557198071236,4.057129994478591,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.4,1.0636320469566207,0.1915319495162408,0.6084680504837592,100,0.0,0.0,0.0,0.0,100,0.022000000000000002,0.08154237088261689,0.0060179889856063346,0.03798201101439367,18,0.4759259259259259,0.27411308089613906,0.34929447021984866,0.6025573816320031,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,80,0.175,0.3823643964146892,0.09121224695714136,0.2587877530428586,94,0.2340425531914893,0.1532584142516516,0.20306062151530685,0.2650244848676718
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,high,1,observed,none,100,100,0.03,0.010254524024038925,0.0845193642905276,100,0.09,0.04807254000256516,0.1622621285271631,100,0.03,0.010254524024038925,0.0845193642905276,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,100,0.05,0.02154367915436796,0.11175046923191913,3,0.0,0.0,0.0,0.0,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.08,0.3673547263197997,0.00799979668626244,0.15200020331373756,100,0.05,0.2190429135575903,0.007068377835840273,0.09293162216415973,100,0.06,0.23868325657594203,0.013218941339842062,0.10678105866015794,19,0.07894736842105263,0.18731716231633877,-0.005279152216759814,0.16317388905886507,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.0375,0.125,0.013000450193249323,0.061999549806750674,100,0.3440000000000002,0.07009373233842889,0.3302618809074691,0.3577381190925313
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,high,2,observed,none,100,100,0.14,0.08526343659939134,0.22137188210963837,100,0.19,0.12514751509768735,0.27778845379064376,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,100,0.14,0.08526343659939134,0.22137188210963837,14,0.8571428571428571,0.36313651960128146,0.6669238107904083,1.047361903495306,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.24,0.6215003027051768,0.1181881790317112,0.3618118209682888,100,0.08,0.2726599243442907,0.02655963682577743,0.1334403631742226,100,0.035,0.1629122587173968,0.003069784027383081,0.06693021597261692,20,0.3583333333333333,0.3024026594146497,0.22580195967971156,0.490864706986955,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.07833333333333332,0.19018420983360756,0.041057913163125404,0.11560875350354125,100,0.3646666666666667,0.1197940619728316,0.3411874619638158,0.3881458713695176
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,high,4,observed,none,100,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,100,0.17,0.10893566114059931,0.25548004767601123,17,1.1764705882352942,1.0744355563298724,0.6657257310015338,1.6872154454690547,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.44,1.0378688342809592,0.236581446413275,0.643418553586725,100,0.07,0.25643239997624284,0.019740173157739425,0.12025982684226058,100,0.0275,0.11177516212775929,0.005592470786346636,0.049407529213653364,17,0.6470588235294118,0.1780717799751814,0.5624104280952026,0.731707218963621,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.107,0.2625650472557306,0.05553819637797106,0.15846180362202894,100,0.36966666666666675,0.18496185186199876,0.33341480985033173,0.4059185234830018
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,high,8,observed,none,100,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,100,0.11,0.06254196357064568,0.18631296503080313,11,3.727272727272727,1.618079669911781,2.771066319371002,4.683479135174452,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.25,0.8087276451565163,0.09149229421913394,0.40850770578086604,100,0.0,0.0,0.0,0.0,100,0.018666666666666668,0.0752578806310803,0.003916393107693478,0.03341694022563986,14,0.3678571428571428,0.24810945731330517,0.2378918493279211,0.4978224363863646,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.0775,0.24194515476127623,0.0300796210433929,0.1249203789566071,95,0.36912280701754396,0.13066859396313105,0.342846912706239,0.3953987013288489
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,low,1,observed,none,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.06,0.027786123963188192,0.1247681544589592,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,100,0.01,0.0017674320641406505,0.054486196178705315,0,,,,,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.01,0.09999999999999999,-0.009599639845400536,0.02959963984540054,100,0.06,0.238683256575942,0.013218941339842069,0.10678105866015793,15,0.0,0.0,0.0,0.0,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.03,0.119341628287971,0.0066094706699210345,0.05339052933007896,100,0.3333333333333334,0.046420708254852755,0.32423504170169815,0.3424316249649687
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,low,2,observed,none,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.06,0.027786123963188192,0.1247681544589592,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,100,0.3346666666666668,0.00938035294241932,0.33282815127372517,0.3365051820596084,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.04,0.16937198318160143,0.006803701297393744,0.07319629870260626,10,0.0,0.0,0.0,0.0,100,0.87,0.003058810742093252,0.8694004841109972,0.8705995158890028,100,0.04,0.16937198318160143,0.006803701297393744,0.07319629870260626,100,0.3313333333333334,0.06110100926607787,0.31935775557527735,0.3433089110913895
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,low,4,observed,none,100,100,0.06,0.027786123963188192,0.1247681544589592,100,0.11,0.06254196357064568,0.18631296503080313,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,100,0.06,0.027786123963188192,0.1247681544589592,6,1.6666666666666667,1.0327955589886446,0.8402732902605845,2.4930600430727488,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.12,0.47736651315188405,0.026437882679684124,0.21356211732031588,100,0.01,0.1,-0.00959963984540054,0.02959963984540054,100,0.0225,0.09464847243000458,0.003949240284545876,0.04105075971545412,15,0.22777777777777777,0.32499491245509227,0.06331068183880767,0.3922448737167479,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.0675,0.20978283624700664,0.026383319638120323,0.10861668036187969,100,0.36500000000000005,0.14735795153649683,0.3361183722152868,0.3938816277847133
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,low,8,observed,none,100,100,0.02,0.00550196755016235,0.07001179072854388,100,0.06,0.027786123963188192,0.1247681544589592,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,100,0.02,0.00550196755016235,0.07001179072854388,2,3.5,2.1213203435596424,0.5600540231899198,6.43994597681008,100,0.3333333333333334,1.1158161231197418e-16,0.3333333333333334,0.3333333333333334,100,0.03,0.22270150335361363,-0.013648692587600882,0.07364869258760087,100,0.0,0.0,0.0,0.0,100,0.013999999999999999,0.06306428765239781,0.0016396267490626244,0.026360373250937374,10,0.05833333333333333,0.12453617650811052,-0.01885357020859762,0.13552023687526427,100,0.8695652173913042,1.1158161231197418e-16,0.8695652173913042,0.8695652173913042,100,0.04333333333333333,0.1859546304320615,0.006886895492803684,0.07977977117386298,97,0.36769759450171824,0.13806312366754014,0.34022245419335373,0.39517273481008275
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,medium,1,low_volume,none,100,100,0.02,0.00550196755016235,0.07001179072854388,100,0.06,0.027786123963188192,0.1247681544589592,100,0.02,0.00550196755016235,0.07001179072854388,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,100,0.04,0.01566330399154762,0.0983707143588792,2,0.0,0.0,0.0,0.0,100,0.33733333333333343,0.015912217105062815,0.3342145960893229,0.34045207057734395,100,0.06,0.31204765240863036,-0.0011602160181189008,0.1211602160181189,100,0.04,0.19694638556693236,0.0013992177403473471,0.07860078225965265,100,0.04,0.1969463855669324,0.0013992177403473402,0.07860078225965267,17,0.058823529411764705,0.16605279103876786,-0.020111506340462812,0.1377585651639922,100,0.8708695652173912,0.005188766447303084,0.8698525856813009,0.8718865447534816,100,0.025,0.10359692675134351,0.004695375465833266,0.04530462453416674,100,0.34866666666666674,0.06346168104232897,0.33622840574253343,0.36110492759080004
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,medium,1,observed,controlled,100,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,100,0.0,3.469446951953614e-18,0.03699349820698568,0,,,,,78,0.3555555555555555,0.1926249649042852,0.31280779557316063,0.3983033155379504,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0,,,,,100,0.9113043478260869,0.055590105924069724,0.9004088872752926,0.9221998083768813,72,0.0,0.0,0.0,0.0,78,0.3555555555555555,0.1926249649042852,0.31280779557316063,0.3983033155379504
