repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,contrast,metric,altered_scenarios,observed_scenarios,difference_in_means,ci95_low,ci95_high,interpretation
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.11000000000000001,-0.1975415120626382,-0.022458487937361826,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.11000000000000001,-0.1975415120626382,-0.022458487937361826,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.11000000000000001,-0.1975415120626382,-0.022458487937361826,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.11000000000000001,-0.1975415120626382,-0.022458487937361826,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,6,17,-0.7058823529411764,-1.7540783376916849,0.34231363180933205,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.00785727848455011,0.002861849054127661,0.012852707914972561,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.13,-0.278340697713533,0.018340697713532944,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.010000000000000002,-0.03198150877838007,0.05198150877838007,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,incremental_boundary_overlap,69,100,0.015935990338164254,-0.025859189908896008,0.05773117058522452,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.3469565217391304,0.3296791164868764,0.36423392699138435,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,injection_relative_precision,86,81,-0.14459517657192075,-0.2586626608439749,-0.03052769229986664,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,rerun_rate,rerun_rate,1,8,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.018563602457146222,0.010699531367065633,0.02642767354722681,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,0,1,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,incremental_boundary_overlap,0,99,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.2776086956521739,0.2612590543669666,0.29395833693738116,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,injection_relative_precision,0,1,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,1,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,0,1,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,incremental_boundary_overlap,51,100,-0.005,-0.01479981992270027,0.00479981992270027,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.28152173913043477,0.26507681536810707,0.29796666289276247,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,injection_relative_precision,0,1,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,2,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,3,5,-1.0666666666666667,-1.877417113534598,-0.25591621979873536,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.020000000000000004,-0.07451862304978127,0.03451862304978127,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,incremental_boundary_overlap,82,100,0.003760162601626014,-0.017596283190692622,0.02511660839394465,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.2671739130434782,0.24876225239239938,0.285585573694557,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,injection_relative_precision,3,5,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,4,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,0,5,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,incremental_boundary_overlap,72,100,-0.00625,-0.011616452770519967,-0.0008835472294800341,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.35369565217391297,0.33878927835884165,0.3686020259889843,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,injection_relative_precision,0,5,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate,1,8,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.02,-0.04757773089412426,0.007577730894124255,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.02,-0.04757773089412426,0.007577730894124255,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.02,-0.04757773089412426,0.007577730894124255,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,0,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.02,-0.04757773089412426,0.007577730894124255,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,-0.02,-0.04757773089412426,0.007577730894124255,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,incremental_boundary_overlap,0,99,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.27456521739130435,0.25763372596581907,0.29149670881678963,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,injection_relative_precision,0,2,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,1,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,-0.000454545454545454,-0.00108131206577555,0.0001722211566846419,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.04,-0.07860078225965267,-0.0013992177403473402,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.04,-0.07860078225965267,-0.0013992177403473402,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.04,-0.07860078225965267,-0.0013992177403473402,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,0,4,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_alarm_duration_weeks,100,100,-0.05,-0.09293162216415973,-0.007068377835840273,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_spillover_weeks,100,100,-0.01,-0.02959963984540054,0.00959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,incremental_boundary_overlap,45,100,-0.02,-0.039300391129826334,-0.0006996088701736701,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,pair_unevaluable_fraction,100,100,0.2880434782608695,0.2738359997085035,0.30225095681323555,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,injection_relative_precision,0,5,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,2,controlled_missingness_minus_observed,injection_relative_false_alarm_rate,100,100,-0.000232558139534883,-0.0006883637173348944,0.00022324743826512833,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,strict_incremental_episode_detected,100,100,-0.010000000000000009,-0.07866234516515698,0.05866234516515696,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,total_operational_episode_detected,100,100,-0.010000000000000009,-0.07866234516515698,0.05866234516515696,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_detected_within_0w_post,100,100,-0.010000000000000009,-0.07866234516515698,0.05866234516515696,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_detected_within_1w_post,100,100,-0.010000000000000009,-0.07866234516515698,0.05866234516515696,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_detected_within_2w_post,100,100,-0.010000000000000009,-0.07866234516515698,0.05866234516515696,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,incremental_detected_within_4w_post,100,100,-0.010000000000000009,-0.07866234516515698,0.05866234516515696,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,strict_incremental_detection_delay_weeks,6,7,-0.761904761904762,-1.7363154640487517,0.21250594023922786,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
helm/helm,causal_rolling_mad,two_of_three,failure_rate+rerun_rate,2,4,controlled_missingness_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
